experiment,condition,decision_id,ocid,ai_verdict,policy_verdict,violation_codes,violations_count,policy_snapshot_id,policy_snapshot_digest,timestamp,model_id,contract_value,publication_delay_days,above_threshold,governed_by_pa23,is_modification,direct_award_justification_present,procurement_method_open_flag,supplier_id
E3,arm_c,c4e27144-efcc-4524-ac15-8ae50d6313cb,ocds-b5fd17-270a608f-4f30-4ffa-af2c-89e851ae64dd,REVIEW,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:01:34.701Z,gpt-5.4-2026-03-05,515245.47,2,true,true,false,false,,GB-CFS-244651
E3,arm_c,c5c06a6c-eb56-4603-ae6a-cebf13a8cbc8,ocds-b5fd17-9c543846-5b8c-4ebb-b953-769912769137,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:09:20.407Z,gpt-5.4-2026-03-05,80605.6,8,false,true,false,false,,GB-CFS-334108
E3,arm_c,c6546e73-efd0-47bb-86a2-3578a2602fd2,ocds-b5fd17-c273057a-4118-4b3c-8a60-ad7689f94dcd,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:11:36.794Z,gpt-5.4-2026-03-05,43314,37,false,true,false,false,,GB-COH-4624804
E3,arm_c,c68c5b7d-1165-42e8-85bf-66e3fb168ba9,ocds-b5fd17-43d88d17-6194-41d5-8751-35a1bf79bdc1,REVIEW,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:03:15.769Z,gpt-5.4-2026-03-05,2174850,9,true,true,false,false,,GB-COH-14552540
E3,arm_c,c6c485ac-7ba0-475f-a531-258adcb3b4a7,ocds-b5fd17-673cf63f-123e-4f72-949e-5d914fae560c,REVIEW,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:05:39.133Z,gpt-5.4-2026-03-05,1680000,30,true,true,false,false,,GB-COH-13898469
E3,arm_c,c7e32afb-6a17-4c17-bc78-cfbed375d08a,ocds-b5fd17-978c0a8e-816c-4fb5-b34d-dad64b3cb5e2,REVIEW,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",3,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:08:56.441Z,gpt-5.4-2026-03-05,1555330,32,true,true,false,false,,GB-COH-144585
E3,arm_c,c82945a1-a25c-4777-9a41-fbfe4e4a82f5,ocds-b5fd17-83f67a10-fcaa-4beb-92d1-50b8e62576f2,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:07:29.221Z,gpt-5.4-2026-03-05,400000,2,true,true,false,false,,GB-CFS-334141
E3,arm_c,cb56dc93-31d1-455d-936e-56d85eced674,ocds-b5fd17-5054b9c9-fc10-45a8-9aa1-a650ca6e61c9,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:04:18.240Z,gpt-5.4-2026-03-05,200000,1,true,true,false,false,,GB-CFS-334143
E3,arm_c,cbff539e-8ded-4585-9aaf-b39c64de0664,ocds-b5fd17-0891c625-1582-4d85-8221-2cb0798633f3,REVIEW,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",3,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T09:59:37.643Z,gpt-5.4-2026-03-05,30234316.91,39,true,true,false,false,,GB-CFS-334126
E3,arm_c,cda15418-edc9-4c02-a300-4a2e4e0656f5,ocds-b5fd17-d49d7e75-6ed1-4b26-8eff-fbb7079fde80,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:12:41.049Z,gpt-5.4-2026-03-05,90000,14,false,true,false,false,,GB-CFS-202618
E3,arm_c,ce3d34ba-61a2-4fe6-a9e8-8ecfba4eb14a,ocds-b5fd17-1aedfd5e-39bb-4365-8334-19ac3337c727,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:01:07.719Z,gpt-5.4-2026-03-05,160525,14,true,true,false,false,,GB-CFS-334090
E3,arm_c,cf09e5e8-1b86-4d3b-af0b-72bb92045e17,ocds-b5fd17-a6c81ead-4565-4877-99c0-2f501aaf67e3,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:10:17.159Z,gpt-5.4-2026-03-05,216900,1,true,true,false,false,,GB-CFS-334131
E3,arm_c,cf281ac7-2ab7-4833-90fe-7bd91caae80d,ocds-b5fd17-cd41c324-0b76-439a-ad5c-44e1c26e418d,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:12:11.815Z,gpt-5.4-2026-03-05,426192,13,true,true,false,false,,GB-COH-03858827
E3,arm_c,d020a6a8-ed74-4e56-a07b-02bfd9307b04,ocds-b5fd17-2b968d96-15b3-4fd2-9343-f386b0cb49a6,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:01:49.634Z,gpt-5.4-2026-03-05,72263.54,42,false,true,false,false,,GB-COH-14736939
E3,arm_c,d0d1d2d8-5540-41f6-b87e-546d2a024029,ocds-b5fd17-72a22903-83ff-480c-8b96-d54950f89ac2,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:06:17.721Z,gpt-5.4-2026-03-05,125000,23,false,true,false,false,,GB-CFS-334109
E3,arm_c,d1bc3e96-01d5-4410-b859-b4dd185d3b86,ocds-b5fd17-a5eaae63-8368-4b33-a951-050213ca42c4,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:10:03.377Z,gpt-5.4-2026-03-05,200000,30,true,true,false,false,,GB-COH-02904155
E3,arm_c,d2f9f183-09ee-4218-8b02-e55fc9df693e,ocds-b5fd17-eed7884a-48fd-43b0-bd91-898b924042fa,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:13:57.242Z,gpt-5.4-2026-03-05,25311.6,29,false,true,false,false,,GB-COH-02970707
E3,arm_c,d456f70c-f3b3-4065-8969-1c29851b8a7f,ocds-b5fd17-d9d2911c-2a37-4836-a3c2-fcc583adb704,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:12:55.445Z,gpt-5.4-2026-03-05,40000,29,false,true,false,false,,GB-CFS-321180
E3,arm_c,d4c73e75-aa68-49a5-9caa-1902c641d0d8,ocds-b5fd17-b6fd6a2c-7b11-416d-b3bd-abe48dd4f749,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:11:08.031Z,gpt-5.4-2026-03-05,307137,49,true,true,false,false,,GB-COH-144585
E3,arm_c,d5a738d8-7d46-4e1e-bd32-1b2b8269507a,ocds-b5fd17-347bb7a8-1a43-4534-8d19-0717b44e91c3,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:02:17.083Z,gpt-5.4-2026-03-05,174528,1,true,false,false,false,,GB-COH-08237170
E3,arm_c,d6003fc0-4778-4b66-a46d-ead2e03089bf,ocds-b5fd17-d98bd3cd-33ea-442f-9648-35a586488fad,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:12:52.537Z,gpt-5.4-2026-03-05,65928.24,40,false,true,false,false,,GB-CFS-315081
E3,arm_c,d60c9a49-d440-4013-bbe9-c7c7d740cb86,ocds-b5fd17-6da57ef0-cac5-4672-a387-7408eb642e83,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:06:04.361Z,gpt-5.4-2026-03-05,250470,41,true,true,false,false,,GB-COH-144585
E3,arm_c,d6f19f62-69e4-41ae-8b32-4475b869a2e0,ocds-b5fd17-cf1a592f-cf43-4a0b-be31-a8ce99bd81a1,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:12:18.294Z,gpt-5.4-2026-03-05,29374.8,57,false,true,false,false,,GB-CFS-245990
E3,arm_c,d71da577-ddb8-4056-89b6-617ef554b6f6,ocds-b5fd17-2f628de3-5713-4614-9ae5-e7864eae7aff,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:01:59.390Z,gpt-5.4-2026-03-05,19897,41,false,true,false,false,,GB-CFS-334102
E3,arm_c,d87c98a0-82fd-4d20-9745-702f7ac9b6a3,ocds-b5fd17-438bd744-117a-437a-8b4d-761c7cee92f1,REVIEW,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:03:12.219Z,gpt-5.4-2026-03-05,19021274.52,29,true,true,false,false,,GB-COH-4045527
E3,arm_c,d8843123-32e0-43e8-b2fc-a27c52159b9e,ocds-b5fd17-9a2263a4-c2d5-4023-b405-882f8eacdd1e,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:09:07.807Z,gpt-5.4-2026-03-05,87000,34,false,true,false,false,,GB-CFS-334089
E3,arm_c,d889917e-92d5-438a-ba79-521302752bc1,ocds-b5fd17-0dc84b6d-dc05-471c-b67b-41af016de184,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:00:03.209Z,gpt-5.4-2026-03-05,228645.39,32,true,true,false,false,,GB-CFS-334084
E3,arm_c,da7aa3c9-0a75-4144-bc0a-2f58e7b1c9a1,ocds-b5fd17-e94295cf-e7be-474d-9de3-24dff20aacf7,REVIEW,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:13:44.441Z,gpt-5.4-2026-03-05,971530.24,1,true,true,false,false,,GB-CFS-228598
E3,arm_c,da915e02-4940-4943-888a-786ef6cc4cc9,ocds-b5fd17-4ffed17e-a6a2-4672-951f-b4b5faba137d,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:04:10.932Z,gpt-5.4-2026-03-05,59000,29,false,true,false,false,,GB-COH-02649782
E3,arm_c,daa2c9db-96fb-4059-9708-96e531a4446a,ocds-b5fd17-39befb98-7e0c-4a4b-864a-092ad9b8d38f,REVIEW,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:02:30.303Z,gpt-5.4-2026-03-05,716899.2,1,true,true,false,false,,GB-CFS-334082
E3,arm_c,daa4a773-a5ae-4e6f-b650-ec52e7a3f7cd,ocds-b5fd17-78e4b039-b8ca-4692-b908-f94b613f5e10,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:06:43.957Z,gpt-5.4-2026-03-05,25100.8,6,false,true,false,false,,GB-COH-02023575
E3,arm_c,db741bab-d9b1-4038-87ea-3bbef8ff0c79,ocds-b5fd17-6f0ae226-6b5d-419b-b73d-1f2feef1c48c,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:06:07.794Z,gpt-5.4-2026-03-05,336763,17,true,true,false,false,,GB-CFS-334128
E3,arm_c,dbfd7740-bb22-458c-a852-c6d4eb4a477a,ocds-b5fd17-08b81634-2789-47fe-9030-f32b1018eea4,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T09:59:40.735Z,gpt-5.4-2026-03-05,15720,-32,false,true,false,false,true,GB-CFS-334119
E3,arm_c,de11d6a4-9d63-4190-a3e5-c0c8af782bae,ocds-b5fd17-7355c853-47f1-4685-9485-1260cb115831,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:06:20.961Z,gpt-5.4-2026-03-05,66956.94,47,false,true,false,false,,GB-CFS-314126
E3,arm_c,e0863114-ed99-4847-a3c1-873acb85f524,ocds-b5fd17-9b974d57-bc4b-4a8c-a7c5-4cac0dd34170,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:09:17.031Z,gpt-5.4-2026-03-05,101879.4,40,false,true,false,false,,GB-CFS-315081
E3,arm_c,e191e3a3-3636-42a7-86c7-333b8ec3e223,ocds-b5fd17-ac66d536-9ef5-4d5b-af90-1f9abb565822,ALLOW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:10:43.648Z,gpt-5.4-2026-03-05,190000,1,true,true,false,false,true,GB-CFS-218341
E3,arm_c,e34a8405-d992-48a6-859f-354e409be5d1,ocds-b5fd17-58e2e3dd-b955-4c24-8c60-15f9c240ff1f,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:04:49.876Z,gpt-5.4-2026-03-05,241230.8,2,true,true,false,false,,GB-CFS-244006
E3,arm_c,e351dcea-3e1c-4587-a62d-1dd027a92ff2,ocds-b5fd17-a044ca88-7d4c-451e-afe6-2f3247205efc,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:09:42.915Z,gpt-5.4-2026-03-05,336000,59,true,true,false,false,,GB-COH-02579852
E3,arm_c,e4db6e93-2bff-42a6-abc1-13d1b4644f0a,ocds-b5fd17-36cd7a6f-9f7c-4b3b-9b6c-db1d2c3247f7,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:02:23.535Z,gpt-5.4-2026-03-05,80225.6,16,false,true,false,false,,GB-COH-03742352
E3,arm_c,e5bf0cb5-8f80-4584-81e1-9509eb5a9cd5,ocds-b5fd17-71c68508-f00f-4e27-b005-bfc8cbaba310,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:06:14.578Z,gpt-5.4-2026-03-05,10206.68,28,false,true,false,false,,GB-CFS-334100
E3,arm_c,e622ba2c-8745-42bc-9dc4-53710d14f609,ocds-b5fd17-95c273ae-a397-4f18-8bbb-070dbf337616,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:08:42.982Z,gpt-5.4-2026-03-05,116000,20,false,true,false,false,,GB-COH-04575191
E3,arm_c,e63f7f1b-6ace-4a51-a2bc-9c716237357a,ocds-b5fd17-f44ad3ce-9a77-4f0d-9f35-a992275a8419,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:14:23.770Z,gpt-5.4-2026-03-05,60457.08,47,false,true,false,false,,GB-CFS-314126
E3,arm_c,e84b912d-d649-442a-90ea-a16b989a22de,ocds-b5fd17-d82467ec-66fe-43f2-8ea1-3ab1751d0b00,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:12:48.810Z,gpt-5.4-2026-03-05,35490,1,false,true,false,false,,GB-CFS-321994
E3,arm_c,e8ee20bd-1dc8-4c39-a980-70c790c44727,ocds-b5fd17-d3407d4f-f143-4ec3-8560-630fbed8e308,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:12:34.680Z,gpt-5.4-2026-03-05,49730.47,8,false,true,false,false,,GB-CFS-240747
E3,arm_c,e905e266-d3aa-4e64-8bfa-a1dcc5c4661c,ocds-b5fd17-f08b2593-8078-40b7-8484-64e6a761eb23,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:14:10.006Z,gpt-5.4-2026-03-05,40612.5,1,false,true,false,false,,GB-CFS-315851
E3,arm_c,e93a75b3-98be-4d0a-b012-5fcded24c685,ocds-b5fd17-61503f39-7e79-47c2-a658-2534811a1d3d,REVIEW,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",3,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:05:09.508Z,gpt-5.4-2026-03-05,57000000,33,true,true,false,false,,GB-CFS-277568
E3,arm_c,ea5299b4-3358-46de-9f78-fe0409efba97,ocds-b5fd17-af697dd4-fa85-4ccb-9d70-1bc293cca173,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:10:54.823Z,gpt-5.4-2026-03-05,130000,34,false,true,false,false,,GB-CFS-284175
E3,arm_c,ea6540d3-6aa4-479f-ad29-87d36a1f3e54,ocds-b5fd17-d2d70a15-1847-4dce-98b7-5868d953ab2f,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:12:28.231Z,gpt-5.4-2026-03-05,27553.28,51,false,true,false,false,,GB-COH-02023575
E3,arm_c,ea6dbf7c-85d6-4def-bd7a-0f0202c40210,ocds-b5fd17-d2f1100a-3d12-4f25-90ba-75a8938783df,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:12:31.374Z,gpt-5.4-2026-03-05,165000,68,true,true,false,false,,GB-COH-10179621
E3,arm_c,eb947129-2a5d-4cfb-83d9-e307da3856c5,ocds-b5fd17-490d47aa-98dc-4acf-9d44-7af74adade1a,REVIEW,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",3,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:03:33.471Z,gpt-5.4-2026-03-05,2211794,32,true,true,false,false,,GB-COH-144585
E3,arm_c,ec259992-2c9d-47e7-87f2-81b0518016d1,ocds-b5fd17-4a24fac3-6ff5-422d-9495-59427159a4e1,REVIEW,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",3,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:03:40.408Z,gpt-5.4-2026-03-05,1425000,34,true,true,false,false,,GB-CFS-333184
E3,arm_c,ed6fdd85-bec2-453b-a5ff-434ff3051ea1,ocds-b5fd17-346522c8-f618-4262-8db7-0b52b750f629,REVIEW,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",3,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:02:13.399Z,gpt-5.4-2026-03-05,792282,41,true,true,false,false,,GB-COH-03127386
E3,arm_c,ee259fdf-d066-4670-b2fb-9176b93e7a19,ocds-b5fd17-bd3afbb3-586c-4e5f-99c1-d5d668e1e78d,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:11:24.434Z,gpt-5.4-2026-03-05,45131.65,42,false,true,false,false,,GB-COH-14736939
E3,arm_c,eea403d3-2e58-48ab-8848-5fcf0944f712,ocds-b5fd17-5fde2d2e-0bb8-45fd-9f45-2176c72fd73e,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:05:03.074Z,gpt-5.4-2026-03-05,35455.86,47,false,true,false,false,,GB-CFS-328535
E3,arm_c,eebf5adb-c8da-4283-9311-0b3b5dc1598e,ocds-b5fd17-963c1afb-feaf-4490-9642-16f65f5c31e4,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:08:50.167Z,gpt-5.4-2026-03-05,336000,59,true,true,false,false,,GB-COH-02579852
E3,arm_c,efb2c1a3-1799-477c-86b3-c6d7f2509a26,ocds-b5fd17-87108f47-bb6e-4395-ab22-534e1a5d1391,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:07:46.925Z,gpt-5.4-2026-03-05,434057,233,true,true,false,false,,GB-COH-04455803
E3,arm_c,f0953d9d-8a1e-4b88-8598-4379297c4823,ocds-b5fd17-af16da6a-87d6-4474-8638-ba6b5decdbac,REVIEW,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:10:50.334Z,gpt-5.4-2026-03-05,750802,29,true,true,false,false,,GB-COH-144585
E3,arm_c,f1f135bc-2b45-49fd-8db6-c4b8aca2b1cd,ocds-b5fd17-3c454cf7-b2ad-400b-9a90-b809553ee08c,REVIEW,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:02:40.953Z,gpt-5.4-2026-03-05,1840631.18,23,true,true,false,false,,GB-COH-11173369
E3,arm_c,f24965b5-22e7-40ba-8b92-c34686bee336,ocds-b5fd17-f55a65b9-251d-4d51-b177-0b10c83f3326,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:14:33.234Z,gpt-5.4-2026-03-05,42000,36,false,true,false,false,,GB-COH-08992357
E3,arm_c,f2780a9f-6980-46d0-9d19-e56acdd76fc5,ocds-b5fd17-a29a701a-df51-43ac-b9ad-031bc8a6ee81,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-29T10:09:46.188Z,gpt-5.4-2026-03-05,162350,13,true,true,false,false,,GB-CFS-334095
