decision_id,ocid,experiment,condition,model_id,reasoning_sha256,reasoning_text,source_run_path,verified
ff124e0a-378d-477f-8f15-9f83488f4e21,ocds-b5fd17-2fa34b9a-2c67-425e-8697-53ed47621c2c,E3,diagnostic_primary,gpt-5.4-2026-03-05,4c22ded2de890d279087a1f28f4827b5479ba038beb554d9b9212f72746c589d,"The record appears above-threshold and PA23-governed, with publication 8 days after award, so no issue is evident there. However, it shows a selective method and no direct-award justification, while conflict-of-interest evidence cannot be evaluated on this substrate and the direct-award flag is noted as a possible false negative.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/diagnostic_primary/ff124e0a-378d-477f-8f15-9f83488f4e21.bundle.json,True
0000b095-3962-4863-b0c7-32ec75db46e7,ocds-b5fd17-0cfc1382-8028-4c3c-a397-a92369de70a5,E3,l4_without_nudge,gpt-5.4-2026-03-05,f98887d8e24e76a0f84635e8d6d9eadfd0e1f33c8ac83623d3de3784a9ad8ff8,"The record appears below threshold at £16,607.33, so the 49-day publication delay and non-open method do not trigger the above-threshold rules. However, the conflict_of_interest_declaration field is absent and the substrate notes say this rule cannot be evaluated on this data, so the audit trail is incomplete.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/0000b095-3962-4863-b0c7-32ec75db46e7.bundle.json,True
0254128d-cae7-41b2-bcbe-62347c589990,ocds-b5fd17-efad1c42-9c41-4099-b0e2-7ff56de763ed,E3,l4_without_nudge,gpt-5.4-2026-03-05,63972f27afee4c5aeb309380812aeaacd680599c59113adbcdf9e6695c5c771e,"The policy does not trigger the 30-day publication rule because the contract is marked below threshold, and other threshold/modification checks also do not fire. However, the conflict_of_interest_declaration field is absent and the substrate notes say this rule cannot be evaluated on this data, so the audit trail is incomplete.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/0254128d-cae7-41b2-bcbe-62347c589990.bundle.json,True
041dbd3c-8d69-4be8-aa88-6bd0c41edbcf,ocds-b5fd17-d82467ec-66fe-43f2-8ea1-3ab1751d0b00,E3,l4_without_nudge,gpt-5.4-2026-03-05,fee9963b00635da95a46e65d34c37740f6419b0102f9c6d2bb452a84ea8a8ffc,"The record passes the explicit threshold and sanctions checks shown, but the conflict_of_interest_declaration field is absent and cannot be evaluated on this substrate. It is also a direct procurement, though below threshold, so the incomplete audit trail warrants human review rather than approval.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/041dbd3c-8d69-4be8-aa88-6bd0c41edbcf.bundle.json,True
0491c08b-9cb2-4f23-a2e8-d980a19720d8,ocds-b5fd17-0a6beeec-f6d3-4608-8d47-1e03dbd16bd6,E3,l4_without_nudge,gpt-5.4-2026-03-05,a1a960e8c6bc155d6973238dc9225976b8b18c5484b0cde7d9657b83c69271fb,"The record passes the publication-delay, value, sanctions and modification rules on the fields provided, but the conflict-of-interest declaration is absent and the open-competition flag is also absent while above_threshold is true and no direct-award justification is present. Because the substrate notes indicate possible false negatives and missing schema fields, this needs manual validation.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/0491c08b-9cb2-4f23-a2e8-d980a19720d8.bundle.json,True
087cae86-9bcd-4165-9a13-7cbc9f617c5d,ocds-b5fd17-961af0e6-5ba2-482f-b504-047c850b754b,E3,l4_without_nudge,gpt-5.4-2026-03-05,77733295073c3ec5341e3f7e967311d1f7578c511964fd40bd0fe46c2a88eb43,"The record fails multiple policy rules: contract value is £423,027,000, exceeding the £500,000 delegated-authority cap, and it is above-threshold under PA23 with no direct-award justification while the procurement method is direct/open flag absent. The conflict-of-interest declaration field is also absent, so required governance evidence is missing.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/087cae86-9bcd-4165-9a13-7cbc9f617c5d.bundle.json,True
089d07e9-e615-4356-978b-97cff3fd1196,ocds-b5fd17-f88ec608-e7bf-4ce3-926f-b1633644a84d,E3,l4_without_nudge,gpt-5.4-2026-03-05,2c0b7e41548b44eca0976186f2aa4500d6870de4f0be909a4d18b2984b1dc43d,"The record appears to fail policy checks because the conflict-of-interest declaration is absent and an above-threshold award has no open-competition flag while the method is 'selective'. However, the notes say these are substrate limitations or derived proxies, so the audit trail is insufficient for a clear denial.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/089d07e9-e615-4356-978b-97cff3fd1196.bundle.json,True
0967e529-078c-4c56-a29f-c025a14e6ab9,ocds-b5fd17-51328687-4a73-4e59-a359-284b1a9c3dcc,E3,l4_without_nudge,gpt-5.4-2026-03-05,31778ac50acd86a3fc7dac71d4d590ce07d0434aab98b7c039d9d465f36e5694,"The record appears to breach the 30-day publication rule because publication_delay_days is 68 for an above-threshold PA23 procurement, but key fields are proxy-derived and the conflict-of-interest declaration is unavailable in this substrate. It also shows a non-open method with no linked direct-award justification, which needs verification.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/0967e529-078c-4c56-a29f-c025a14e6ab9.bundle.json,True
0ae0f509-ce81-4b77-a2e2-d49f959306e3,ocds-b5fd17-e45f997f-4fc7-4a3e-aa74-9829bfb21c26,E3,l4_without_nudge,gpt-5.4-2026-03-05,2d5b11d0b983be98d4bf0ed5354f33c832731e510ed02ab60d9c7c88292bf8f5,"The record appears to pass the value, sanctions, publication and modification rules that actually trigger here, but the conflict-of-interest declaration field is absent and the substrate notes say it cannot be evaluated from this data. That missing governance evidence warrants human review.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/0ae0f509-ce81-4b77-a2e2-d49f959306e3.bundle.json,True
0c36202b-608f-4cd5-835e-e1f73a9c166f,ocds-b5fd17-ad3bcfb8-fa49-4c48-8f59-5fe60b476c9f,E3,l4_without_nudge,gpt-5.4-2026-03-05,11868483fd889444cbec70002de6fdec481b79b290da15b5be2823b1f5a97802,"The record passes the triggered threshold and sanctions checks, but the conflict_of_interest_declaration field is absent and the policy requires it on every procurement decision. Substrate notes say this cannot be evaluated from Contracts Finder data, so the audit trail is incomplete rather than clearly non-compliant.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/0c36202b-608f-4cd5-835e-e1f73a9c166f.bundle.json,True
0ed9163e-40ba-4b22-b0cc-f8dfa792856a,ocds-b5fd17-2bf8b9d2-89ab-4221-96ad-a969e9017ce4,E3,l4_without_nudge,gpt-5.4-2026-03-05,9bb529112ad7b2f941fbb524cf43ea5af9db7e4b11d31b98067871fd32b49b53,"The record breaches multiple policy rules: publication was 67 days after award despite being above-threshold and PA23-governed, and the £2,000,000 value exceeds the delegated-authority cap of £500,000. It is also above-threshold with no direct-award justification and no open-competition flag present.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/0ed9163e-40ba-4b22-b0cc-f8dfa792856a.bundle.json,True
0fcc521d-f7e4-43fd-82b9-e1c45e10388a,ocds-b5fd17-65bc4fa7-0b02-418d-88b1-42da866782f9,E3,l4_without_nudge,gpt-5.4-2026-03-05,565a9a0d6fe29ec308b12769ae11f8d6f9f13266a037c0835c8e0a7503095d56,"The record breaches multiple policy rules: publication was 234 days after award despite PA23 above-threshold status, contract value is £2.96m exceeding the £500k authority cap, and an above-threshold direct procurement shows no direct-award justification or open-competition flag. The conflict-of-interest declaration is also absent from the record, further weakening compliance assurance.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/0fcc521d-f7e4-43fd-82b9-e1c45e10388a.bundle.json,True
125802b5-c4e4-468d-82bb-b0c60a5672b4,ocds-b5fd17-38639581-76b6-4649-be30-218aa2d47b80,E3,l4_without_nudge,gpt-5.4-2026-03-05,ebe42ded718e9f19ad4bbad70f2ec403998c2bae7ba97769c6c4bf313edbbaa7,"The record appears below threshold (£55,717.50), so most threshold-based rules do not apply, and the supplier ID is not on the policy’s forbidden list. However, the conflict_of_interest_declaration field is absent and the substrate notes say this rule cannot be evaluated on Contracts Finder data, so the audit trail is incomplete.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/125802b5-c4e4-468d-82bb-b0c60a5672b4.bundle.json,True
12d26fc3-261f-409c-97d8-5a744eb8aac0,ocds-b5fd17-36cd7a6f-9f7c-4b3b-9b6c-db1d2c3247f7,E3,l4_without_nudge,gpt-5.4-2026-03-05,945eafc5733b2c8059175ab79bd8f3cc31a06d75e1893bc7f7a380a918390862,"The record passes the triggered threshold and sanctions checks: it is marked below threshold, publication was 16 days after award, value is £80,225.60, and the supplier ID is not on the listed forbidden IDs. However, the conflict-of-interest declaration field is absent in this substrate, so the audit trail is incomplete and warrants review.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/12d26fc3-261f-409c-97d8-5a744eb8aac0.bundle.json,True
13e46df6-cc1e-498b-84fb-d6d6b9bd3bb1,ocds-b5fd17-88c8aee5-aa60-4055-bc66-be2544cdd762,E3,l4_without_nudge,gpt-5.4-2026-03-05,92568d52bf3936396923138d07fafaa9cd2110c235bd1ece7d04afd26b1e916b,"The record appears below threshold (£28,819.85), so the 30-day publication and open-competition-above-threshold rules do not apply, and the supplier ID is not on the listed sanctions set. However, the conflict-of-interest declaration field is absent and the procurement method is marked 'selective', so the audit trail is incomplete and merits review.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/13e46df6-cc1e-498b-84fb-d6d6b9bd3bb1.bundle.json,True
141e8e0a-99fb-49b4-9376-11fd85fac9fd,ocds-b5fd17-dea89b95-26a9-4f8a-a805-1edfcff07fde,E3,l4_without_nudge,gpt-5.4-2026-03-05,95ea6134ee80b7cc384786105d26ef512273876553818ef3ba0fae2416fc7392,"The record passes the publication-delay, value, sanctions and modification rules, but the conflict-of-interest declaration is absent and the above-threshold procurement is marked selective with no open-competition flag or direct-award justification. Those gaps may reflect substrate limits, so the audit trail needs checking.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/141e8e0a-99fb-49b4-9376-11fd85fac9fd.bundle.json,True
1449e125-1119-49fe-930f-68e78faa9d52,ocds-b5fd17-f5d7b902-87b4-4f05-84bc-2dcab9047651,E3,l4_without_nudge,gpt-5.4-2026-03-05,458469fd5b359f6cad681e6da8fc84614c725bb9f89c85653f6221f52e493401,"The record passes the explicit threshold, sanctions, open-tender and modification rules provided, and the 30-day publication rule does not apply because it is marked not governed by PA23. However, the conflict-of-interest declaration field is absent and the direct-award justification derivation is noted as a known false-negative, so the audit trail is incomplete.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/1449e125-1119-49fe-930f-68e78faa9d52.bundle.json,True
14ae0329-d5a8-48e2-947b-53f0332e21f2,ocds-b5fd17-1e121fb4-d6c8-4fa4-a0b3-457928c46db3,E3,l4_without_nudge,gpt-5.4-2026-03-05,77e09a8a112bdb7e8c9a285db9a7d63487676584fe6b797765888a6508d1a084,"The record appears to breach the 30-day publication rule only if above-threshold, but it is marked below threshold at £42,000 so that rule does not apply. Review is needed because the conflict-of-interest declaration is absent from this substrate and the procurement method is 'selective' with no linked direct-award justification, creating an incomplete audit trail.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/14ae0329-d5a8-48e2-947b-53f0332e21f2.bundle.json,True
16418df5-98e1-491f-ba0c-6df2535ae09c,ocds-b5fd17-c7af076b-4cbe-4d08-b138-d6fe27637109,E3,l4_without_nudge,gpt-5.4-2026-03-05,fcbf2a056545c6eb20246c707e65239bab9cd1680fac1bf757b80fafa1206cfa,"The record passes the explicit threshold, sanctions, publication-delay and modification rules on the provided fields, but the conflict_of_interest_declaration field is absent and the substrate notes say it cannot be evaluated from this data. That missing governance evidence warrants human review rather than approval.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/16418df5-98e1-491f-ba0c-6df2535ae09c.bundle.json,True
16f5cd8a-29ed-49b2-8830-ce323b2addef,ocds-b5fd17-ef4020c6-be5f-44eb-a104-a67b969004af,E3,l4_without_nudge,gpt-5.4-2026-03-05,8f2f547dce9a3f838f766edd5a419962a4cd158009b79a7a4e97257a6eecbf8f,"Most policy checks pass on the provided fields: PA23 above-threshold publication was within 1 day, value is £177,265.20, supplier ID is not on the forbidden list, and the method is marked open. However, the conflict_of_interest_declaration field is absent and the notes say this substrate cannot evidence PROC-004, so the audit trail is incomplete.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/16f5cd8a-29ed-49b2-8830-ce323b2addef.bundle.json,True
17e4c5fc-14a8-482b-9396-2f8259469c63,ocds-b5fd17-0445806c-9dd0-4299-b6a4-f0def0aca3fb,E3,l4_without_nudge,gpt-5.4-2026-03-05,39930dbf17a35e2119d7914145f59eea196e37f732fe6f910dfd6542d164c541,"The record appears below threshold at £19,000, so the 43-day publication delay and non-open method do not trigger the above-threshold rules. However, the conflict_of_interest_declaration field is absent and the substrate notes say this rule cannot be evaluated from Contracts Finder data, so the audit trail is incomplete.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/17e4c5fc-14a8-482b-9396-2f8259469c63.bundle.json,True
1821ec91-5f3e-45ed-835c-290537f942aa,ocds-b5fd17-136e059b-a6a2-4ef6-a978-f2276283285e,E3,l4_without_nudge,gpt-5.4-2026-03-05,344f86ca5b639498e5aad8bf80b30df6a1f529b862121d0e4af11be43ad4b9af,"The record appears below threshold at £35,000, so the 32-day publication delay and missing open-tender flag do not trigger those rules. However, the conflict_of_interest_declaration field is absent and the substrate notes say this rule cannot be evaluated from Contracts Finder data, so the audit trail is incomplete.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/1821ec91-5f3e-45ed-835c-290537f942aa.bundle.json,True
18811ce4-ae91-406d-bc9c-b30c37af3482,ocds-b5fd17-cf1a592f-cf43-4a0b-be31-a8ce99bd81a1,E3,l4_without_nudge,gpt-5.4-2026-03-05,ea3f1a0ea69dd9556efb624dc2f2eaa898252f7451224ca10c20ad84fd72d64e,"The record appears below threshold at £29,374.80, so the 57-day publication delay and non-open method do not trigger the above-threshold rules, and the supplier ID is not on the forbidden list. However, the conflict_of_interest_declaration field is absent, so the policy cannot be fully satisfied from this record.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/18811ce4-ae91-406d-bc9c-b30c37af3482.bundle.json,True
1888eab4-84b1-4f67-9638-e3f9f40e9214,ocds-b5fd17-8cac0fcb-4df1-46c1-8a06-9556a2646fbe,E3,l4_without_nudge,gpt-5.4-2026-03-05,fa7c031352836d2f151faa88d6f88784aa99a35fbb538bce062b502eca5ad20f,"The record breaches multiple policy rules: publication was 33 days after award despite being above-threshold and governed by PA23, contract value is £2,009,954 above the £500,000 authority cap, and no open-competition flag is present while direct-award justification is false. The conflict-of-interest declaration field is also absent, further weakening compliance assurance.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/1888eab4-84b1-4f67-9638-e3f9f40e9214.bundle.json,True
18db6fdf-694f-4a0e-ae88-b7343cf56d86,ocds-b5fd17-f3b37b12-f836-499a-9522-b05c91268317,E3,l4_without_nudge,gpt-5.4-2026-03-05,47263b5641bc1a2cd1899ccae1ba0c51416dfa8bfdb8132c6ae5c86a9639b015,"The record appears below threshold (£31,653.48), so the 32-day publication delay and non-open method do not trigger the above-threshold rules. However, the conflict-of-interest declaration field is absent in this substrate, so a required policy field cannot be evidenced.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/18db6fdf-694f-4a0e-ae88-b7343cf56d86.bundle.json,True
19854542-1149-463b-9e07-7684266633bc,ocds-b5fd17-065f9c70-cad3-482a-bb39-a160f8f018c9,E3,l4_without_nudge,gpt-5.4-2026-03-05,376ec8e4e50aa9c56b5345b330d871acb591200f3498c3b64a70dfbaccd5ce46,"The contract is marked above-threshold and governed by PA23, but publication_delay_days is 210, far exceeding the policy’s 30-day limit under s.53(1). The record also lacks a conflict_of_interest_declaration field, so a required governance control is not evidenced.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/19854542-1149-463b-9e07-7684266633bc.bundle.json,True
19d1779f-1da2-4f4c-ba64-14fd551bc8b2,ocds-b5fd17-7eb5ce3b-5bf0-4065-976f-0ed43ff0530e,E3,l4_without_nudge,gpt-5.4-2026-03-05,32cfc6307f107a4b12f5e0555250b35a22652834721b8038d7eaf0f68e0b7971,"The record breaches the 30-day publication rule for an above-threshold PA23 contract: publication_delay_days is 33. It also shows above_threshold=true, direct_award_justification_present=false, and no procurement_method_open_flag, indicating no evidenced open competition or valid direct-award justification.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/19d1779f-1da2-4f4c-ba64-14fd551bc8b2.bundle.json,True
1abeb1db-0161-41a8-87be-2c8fac32af78,ocds-b5fd17-da85331b-8688-4324-aeb7-3d44addeb129,E3,l4_without_nudge,gpt-5.4-2026-03-05,b31eb1bb1017d629b0de1e53c189748671501ddc102b5849da0a8dff394d916b,"The record appears to pass the value, sanctions, publication, open-tender and modification rules because it is marked below threshold and not a modification, but the conflict_of_interest_declaration field is absent and cannot be evaluated on this substrate. That missing governance evidence warrants human review.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/1abeb1db-0161-41a8-87be-2c8fac32af78.bundle.json,True
1ac4ad0e-a697-4000-a430-925287feefbd,ocds-b5fd17-673cf63f-123e-4f72-949e-5d914fae560c,E3,l4_without_nudge,gpt-5.4-2026-03-05,60e383fc9ba96dae8119bea8608f743f6aa94169c964d17c1f15db5b58051b07,"The record passes the 30-day publication rule and the supplier ID is not on the listed sanctions set, but it fails key policy checks: contract value is £1.68m over the delegated-authority cap, and an above-threshold procurement has no open-competition flag while the direct-award justification is only low-confidence derived absent. The conflict-of-interest declaration is also unavailable in this substrate.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/1ac4ad0e-a697-4000-a430-925287feefbd.bundle.json,True
1bacb9ef-ace7-4fce-a396-09a89c9fb10d,ocds-b5fd17-a6b506ef-25b4-4088-93ee-4eaf82b580c7,E3,l4_without_nudge,gpt-5.4-2026-03-05,723cda86028273bbb7771950c7a9e6595079d687ba581ac51ef674bc9fe4dd8c,"The record breaches the delegated-authority threshold rule because contract_value is 2487950, above the 500000 maximum, and it also fails the above-threshold open-competition presence rule: above_threshold is true, direct_award_justification_present is false, and procurement_method_open_flag is absent. Publication delay is exactly 30 days and the supplier ID is not on the forbidden list.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/1bacb9ef-ace7-4fce-a396-09a89c9fb10d.bundle.json,True
1cee6714-2f85-4c7c-9614-1853a91e1116,ocds-b5fd17-1e365041-27aa-4832-8d8c-927d140c65f3,E3,l4_without_nudge,gpt-5.4-2026-03-05,4874d7932235df7bd94ef2d4c23b3b779c5d73412b4fc29d571e83b665319dc4,"The record meets the 30-day publication limit and value/debarment checks, but the conflict-of-interest declaration is absent and the above-threshold procurement is marked selective with no open-tender flag or reliable direct-award justification. Those gaps create an insufficient audit trail against the policy.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/1cee6714-2f85-4c7c-9614-1853a91e1116.bundle.json,True
1d31290e-8637-4f2c-9f94-4f12b1262f6f,ocds-b5fd17-ff851356-43c3-4e09-9eee-031faf0e2fb2,E3,l4_without_nudge,gpt-5.4-2026-03-05,cdb01e1ccf3c95efb921f05eb397b7e4f4dd5327eed079a0ebf119682cf5ce10,"The record appears above-threshold and governed by PA23, yet publication was 232 days after award, far beyond the 30-day limit. It is also marked above-threshold with no direct-award justification, while the open-competition flag and conflict-of-interest declaration are absent.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/1d31290e-8637-4f2c-9f94-4f12b1262f6f.bundle.json,True
1dd6f3e3-1ce7-4143-834b-4911f154d8c8,ocds-b5fd17-119d1c05-7fa8-478f-ac6f-db416fb5b5c9,E3,l4_without_nudge,gpt-5.4-2026-03-05,cc3132e5fd42130e89d464780bcb96f7ad1be70268f8564e3477e5a36c693395,"The record breaches PROC-001 because an above-threshold PA23 contract was published 85 days after award, exceeding the 30-day limit. It also fails PROC-005 because above-threshold status is true, no direct-award justification is present, and the open-competition flag is absent; the COI field is also absent, reinforcing control weakness.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/1dd6f3e3-1ce7-4143-834b-4911f154d8c8.bundle.json,True
1eb89cb6-be3e-47c4-a8a1-d4be12a5cab8,ocds-b5fd17-a044ca88-7d4c-451e-afe6-2f3247205efc,E3,l4_without_nudge,gpt-5.4-2026-03-05,38566e4617a0180dd80ba7ade0c3bf384eba64fd8dda7d8c355dc397558b0fb1,"The record breaches a critical publication rule: an above-threshold PA23 contract was published 59 days after award, exceeding the 30-day limit. It also lacks the required open-competition indicator for an above-threshold award with no direct-award justification, and no conflict-of-interest declaration is present in the record.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/1eb89cb6-be3e-47c4-a8a1-d4be12a5cab8.bundle.json,True
21b2440d-c0a6-4f16-a587-55fc2e525dce,ocds-b5fd17-ffacf7f8-fd7c-4257-a581-ca6087c41eda,E3,l4_without_nudge,gpt-5.4-2026-03-05,188f72f0a6a433aeb60d47ac4366cd63ef10f5298bb1886b88a1edc50d546678,"The record passes the triggered threshold and sanctions checks: it is below threshold (£25,000), PA23-governed, published after 20 days, and the supplier ID is not on the listed forbidden IDs. However, the conflict-of-interest declaration field is absent from this substrate, so one policy rule cannot be evidenced from the record.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/21b2440d-c0a6-4f16-a587-55fc2e525dce.bundle.json,True
2338b7a3-3ba5-4d0c-b6a8-23afe77b1cce,ocds-b5fd17-536c115b-55f7-49c0-83d8-d21788b3f872,E3,l4_without_nudge,gpt-5.4-2026-03-05,59b77a8cb657a5ab04786a44bcaab357071aae8c3c12fc3d837925e97c4c3d2b,"The record breaches multiple critical policy rules: publication was 119 days after award despite PA23 above-threshold status, contract value is £3,335,171.93 over the £500,000 authority cap, and an above-threshold procurement lacks both direct-award justification and the required open-competition flag. The conflict-of-interest declaration field is also absent, leaving the audit trail incomplete.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/2338b7a3-3ba5-4d0c-b6a8-23afe77b1cce.bundle.json,True
248f3c5d-26d0-48eb-bee6-692dbf94ee13,ocds-b5fd17-be5c1797-cf10-42b6-927d-09987d255054,E3,l4_without_nudge,gpt-5.4-2026-03-05,dfaef522e281289defddcd9b23212fcbc86e853135624ab5f3fb0baaabdf7186,"The record passes the explicit threshold, sanctions and publication-delay checks that can be evaluated, but the conflict-of-interest declaration is absent from this substrate so PROC-004 cannot be evidenced. The procurement method is marked selective, which is unusual but not prohibited here because the contract is below threshold.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/248f3c5d-26d0-48eb-bee6-692dbf94ee13.bundle.json,True
26e47632-870d-4728-96a2-80ce8fb4f625,ocds-b5fd17-2f628de3-5713-4614-9ae5-e7864eae7aff,E3,l4_without_nudge,gpt-5.4-2026-03-05,c0eba0991f0438915ad3686103af472f1c1cca3ecbbd79b7d235917123557357,"The record appears below threshold at £19,897, so the 41-day publication delay and missing open-tender flag do not trigger those rules; sanctions and modification checks also do not indicate a breach. However, the conflict_of_interest_declaration field is absent and the notes say this substrate cannot evaluate that rule empirically, so the audit trail is incomplete.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/26e47632-870d-4728-96a2-80ce8fb4f625.bundle.json,True
2821b313-383e-4758-b7af-2cfdb2e39436,ocds-b5fd17-58b4b90b-2b40-42f8-abd4-5bfa9ed5971a,E3,l4_without_nudge,gpt-5.4-2026-03-05,a269bab4cc04ea148e79be29248f65279224985b35df39c45539a34a8e0dda13,"The record passes the triggered threshold and sanctions checks: it is marked below threshold, valued at £72,280, published after 1 day, and the supplier ID is not on the forbidden list. However, the conflict-of-interest declaration field is absent in this substrate, so the audit trail is incomplete and warrants review.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/2821b313-383e-4758-b7af-2cfdb2e39436.bundle.json,True
299512a4-9274-41a7-9b46-a41eeef25d06,ocds-b5fd17-346522c8-f618-4262-8db7-0b52b750f629,E3,l4_without_nudge,gpt-5.4-2026-03-05,c8e0a71afd250d5649d72ef8c905147aa6f581b6152c706a6d7ed754c524693a,"The record breaches multiple policy rules: publication was 41 days after award despite PA23/above-threshold status, contract value is £792,282 above the £500,000 authority cap, and the above-threshold procurement lacks both a direct-award justification and an open-competition flag. The conflict-of-interest declaration field is also absent, but the existing critical failures already justify denial.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/299512a4-9274-41a7-9b46-a41eeef25d06.bundle.json,True
2a7b375a-daf5-4049-81da-52307e280eaf,ocds-b5fd17-0891c625-1582-4d85-8221-2cb0798633f3,E3,l4_without_nudge,gpt-5.4-2026-03-05,2f341b4a69ef8fdaf5648e5331c552f2bd721a7565ed7a360b886ffcd6b84294,"This above-threshold PA23 procurement was published 39 days after award, exceeding the policy’s 30-day limit, and the contract value is £30.23m, far above the £500k delegated-authority cap. The record also lacks the required open-competition flag and no conflict-of-interest declaration field is present.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/2a7b375a-daf5-4049-81da-52307e280eaf.bundle.json,True
2aef4fe1-ae4b-4583-93e1-872dc837c2af,ocds-b5fd17-39befb98-7e0c-4a4b-864a-092ad9b8d38f,E3,l4_without_nudge,gpt-5.4-2026-03-05,d1e069949eae79e4736d585802e15319ab9c733f9c3bd25a89759bd2834d2f7c,"The record breaches multiple policy rules: contract value is 716,899.2, exceeding the 500,000 delegated-authority cap, and it is above threshold with no direct-award justification while the open-competition flag is absent and the method is noted as selective. The conflict-of-interest declaration field is also absent, so the audit trail is incomplete.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/2aef4fe1-ae4b-4583-93e1-872dc837c2af.bundle.json,True
2baae043-bb73-4f8e-98d3-e290cfd1f44c,ocds-b5fd17-00d99d64-a859-460c-9630-7511284e3e29,E3,l4_without_nudge,gpt-5.4-2026-03-05,71d6276b2974704f4bc42feea9fdea52d4838b70a5feb82b1ee81f26a0151c8b,"The record appears to pass the triggered threshold and sanctions checks: £40,000 is below threshold, publication was 29 days after award, and the supplier ID is not on the listed forbidden IDs. However, the conflict-of-interest declaration field is absent in this substrate, so the audit trail is incomplete and warrants review.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/2baae043-bb73-4f8e-98d3-e290cfd1f44c.bundle.json,True
2bc18e51-ba69-4638-a576-9d961cb36be1,ocds-b5fd17-4aa815ee-e47c-466b-a53f-eef6ed6945da,E3,l4_without_nudge,gpt-5.4-2026-03-05,93623d42da7ec2436d70c552cf7bd170ddc60b0a292cad845d597685f8ea976e,"The record passes the triggered threshold and sanctions checks: below-threshold (£57,576), PA23-governed, published after 7 days, not a modification, and supplier ID is not on the forbidden list. However, the conflict-of-interest declaration field is absent and the substrate notes say it cannot be evaluated on this data, so the audit trail is incomplete.",procurement-context-disambiguation/results/runs/phase-2-20260529T092611-Z/l4_without_nudge/2bc18e51-ba69-4638-a576-9d961cb36be1.bundle.json,True
